L7_lognormal_9,L7_lognormal_8,L7_lognormal_10,L7_lognormal_24,L7_lognormal_7,L7_lognormal_20,L7_lognormal_14,L7_lognormal_3,L7_lognormal_21,L7_lognormal_15,L7_lognormal_2,L7_lognormal_11,L7_lognormal_25,L7_lognormal_6,L7_lognormal_22,L7_lognormal_16,L7_lognormal_1,L7_lognormal_12,L7_lognormal_26,L7_lognormal_5,L7_lognormal_13,L7_lognormal_27,L7_lognormal_4,L7_lognormal_23,L7_lognormal_17,L7_lognormal_0,L7_lognormal_28,L7_lognormal_18,L7_lognormal_19,L7_lognormal_29
1.3927467039902695,0.44567834900226444,0.4250852649565786,0.3293168500531465,0.3248873839620501,0.4374969470081851,0.38835772301536053,0.296862906019669,0.34134060295764357,0.3832188550150022,0.3596725389943458,0.38481635495554656,0.37376599496928975,0.36324871599208564,0.3676795919891447,0.3519433800247498,0.3683695729705505,0.4096421780413948,0.37040899496059865,0.3815507799736224,0.2814070640015416,0.4250116660259664,0.3590293010347523,0.4503613300039433,0.3221151750185527,0.38731680798809975,0.3868947110022418,0.35912493796786293,0.4617286790162325,0.36310984200099483
0.964119057985954,0.4091851739794947,0.39123116695554927,0.40696982602821663,0.35684895602753386,0.4498479490284808,0.3443070750217885,0.3975892830058001,0.36971674900269136,0.40381379798054695,0.3718403929960914,0.3312020560260862,0.36627819802379236,0.3718649110523984,0.3692481850157492,0.4037703169742599,0.3889056299813092,0.3747969749965705,0.382548111025244,0.41316685400670394,0.3877135959919542,0.3881096619879827,0.3894991510314867,0.3613137570209801,0.2826859640190378,0.4323516800068319,0.3482937919907272,0.3222683339845389,0.40900462394347414,0.3251826979685575
0.6633491910179146,0.4009194879909046,0.41307630098890513,0.3554294150089845,0.33680536202155054,0.44824772502761334,0.4158992180018686,0.34675143199274316,0.36768464802298695,0.33303027297370136,0.36853316402994096,0.3721450589946471,0.4146547000273131,0.4254786630044691,0.3625697430106811,0.30722994002280757,0.30965378700057045,0.33104614599142224,0.37162494799122214,0.3503092189785093,0.3326721990015358,0.33792297600302845,0.370730018010363,0.3637775600072928,0.33336649398552254,0.3472760660224594,0.3340868669911288,0.4278068979620002,0.38519202900351956,0.373127928993199
0.5932084329542704,0.4726579029811546,0.3467207089997828,0.3384519499959424,0.33537778799654916,0.4306089250021614,0.36172283900668845,0.347343368048314,0.3506306050112471,0.4076953899930231,0.32864906697068363,0.4157913930248469,0.3704233670141548,0.3580809310078621,0.3699104869738221,0.36969111702637747,0.4238947330159135,0.40353418700397015,0.33131737500661984,0.40118600899586454,0.35320095100905746,0.42795132601168007,0.31538511195685714,0.4344841099809855,0.37920831999508664,0.39136982802301645,0.3682348669972271,0.3522906680009328,0.5271567600429989,0.3102917799842544
0.5290473839850165,0.4237056029960513,0.3479017989593558,0.3927922139992006,0.3022296110284515,0.46939762198599055,0.3611063280259259,0.39016731502488256,0.4630124439718202,0.4266602859715931,0.3315995819866657,0.4254693239927292,0.4446273649809882,0.38310925499536097,0.36167479696450755,0.4223369370447472,0.40327198500745,0.4112929350230843,0.3957133690128103,0.3948522330028936,0.3340040519833565,0.4534989329986274,0.36831647501094267,0.42846942599862814,0.3884955740068108,0.39826445595826954,0.35957597801461816,0.3443380949902348,0.47802029200829566,0.37100025097606704
0.5749847310362384,0.40521665301639587,0.4061016450286843,0.35917736298870295,0.3326822979724966,0.45934078900609165,0.3109301690128632,0.34081711404724047,0.37175545596983284,0.38118697999743745,0.34432766801910475,0.32879000302636996,0.36115835001692176,0.4092028859886341,0.36917898495448753,0.325451863987837,0.39763362100347877,0.36435648798942566,0.3411668100161478,0.3527064769878052,0.3602338150376454,0.40760863601462916,0.38129399897297844,0.43474023399176076,0.31737430999055505,0.34681740403175354,0.36086091701872647,0.370230911008548,0.39035116002196446,0.37578053202014416
0.5485717169940472,0.37815646501258016,0.32103739597368985,0.3341701949830167,0.3299970130319707,0.43910925497766584,0.36236095800995827,0.30211792601039633,0.38058636005735025,0.3539865229977295,0.3316874629817903,0.3564536100020632,0.4331164770410396,0.36602548003429547,0.3716200910275802,0.34730657999170944,0.40043143002549186,0.46640788903459907,0.33006799599388614,0.4333387020160444,0.30197642801795155,0.4121324539883062,0.3149623530334793,0.4150323119829409,0.35536178399343044,0.39190782100195065,0.34364723204635084,0.41501561703626066,0.35681586898863316,0.33854402700671926
0.5348658029688522,0.43409925600280985,0.3820411480264738,0.4027063369867392,0.3100219659972936,0.4474289459758438,0.29481872398173437,0.36464231001446024,0.41619408602127805,0.3897658939822577,0.35560578102013096,0.3545778209809214,0.36227742303162813,0.3413068809895776,0.43932275398401543,0.33589155605295673,0.3921319690416567,0.4011245329747908,0.42249577899929136,0.4125013879965991,0.3497474699979648,0.36824576900107786,0.36627553298603743,0.37832047103438526,0.36155654198955745,0.39613225095672533,0.3606813860242255,0.3946769110043533,0.40852717601228505,0.37950734404148534
0.5521564019727521,0.3790393059607595,0.339954799041152,0.3439569619949907,0.33687985996948555,0.40201575704850256,0.3572976359864697,0.35208254400640726,0.378237958997488,0.3785836529568769,0.3421529289917089,0.3906428599730134,0.3922738140099682,0.3644247279735282,0.3295654029934667,0.3202030379907228,0.4039542420068756,0.39227635000133887,0.3965010769898072,0.3510071179480292,0.38915719697251916,0.44109117396874353,0.4183810759568587,0.4076328579685651,0.2867836380028166,0.31712102401070297,0.3740495319943875,0.3703464299906045,0.35416624799836427,0.3892213659710251
0.44419673300581053,0.4030228179763071,0.3454271399532445,0.35421113000484183,0.35531738301506266,0.4950849250308238,0.3436614000238478,0.3156706989975646,0.35058401100104675,0.307461170013994,0.3364899849984795,0.3975158310495317,0.40862131101312116,0.4468768769875169,0.36378355702618137,0.36489841202273965,0.40446072700433433,0.33879694499773905,0.39331494696671143,0.43111081299139187,0.34527310699922964,0.4203275799518451,0.4088410779950209,0.4393360969843343,0.32857270195381716,0.41004595800768584,0.3358300660038367,0.44219028600491583,0.41802803601603955,0.30091424100100994
